regroupement1,date_arrondie,annee,mois,regroupement2,poids_enquete_kg,poids_mg_kg,valeur_tot_mg_fr,valeur_moy,besoin_marche_t,quotas_date_debut,quotas_date_fin,quotas_contingent_t,quotas_realise_t,type_max,cyclone,nom,besoin_marche_kg,quotas_realise_kg,poids_enquete_t
Pastèque,2014-06-01,2014,6,TOTAL FRUITS (HORS VANILLE),37027,20165,3390470,168.1363749070171,80,NA,NA,NA,0,NA,NA,NA,80000,0,37.027
Pastèque,2014-07-01,2014,7,TOTAL FRUITS (HORS VANILLE),0,8666,1391670,160.5896607431341,80,NA,NA,NA,0,NA,NA,NA,80000,0,0
Pastèque,2014-08-01,2014,8,TOTAL FRUITS (HORS VANILLE),2440,5115,1007980,197.0635386119257,80,NA,NA,NA,0,NA,NA,NA,80000,0,2.44
Pastèque,2014-09-01,2014,9,TOTAL FRUITS (HORS VANILLE),13080,12953,2451328,189.24789624025323,80,NA,NA,NA,0,NA,NA,NA,80000,0,13.08
Pastèque,2014-10-01,2014,10,TOTAL FRUITS (HORS VANILLE),54174,24388,4582623,187.90483024438248,80,NA,NA,NA,0,NA,NA,NA,80000,0,54.174
Pastèque,2014-11-01,2014,11,TOTAL FRUITS (HORS VANILLE),85350,27196,5217390,191.84402117958524,80,NA,NA,NA,0,NA,NA,NA,80000,0,85.35
Pastèque,2014-12-01,2014,12,TOTAL FRUITS (HORS VANILLE),88645,64059,10861180,169.54963393121966,80,NA,NA,NA,0,NA,NA,NA,80000,0,88.645
Pastèque,2015-01-01,2015,1,TOTAL FRUITS (HORS VANILLE),136129,71272,9536800,133.80850825008417,80,NA,NA,NA,0,NA,NA,NA,80000,0,136.129
Pastèque,2015-02-01,2015,2,TOTAL FRUITS (HORS VANILLE),59822,27326,3928270,143.75576374149162,80,NA,NA,NA,0,NA,NA,NA,80000,0,59.822
Pastèque,2015-03-01,2015,3,TOTAL FRUITS (HORS VANILLE),24950,13827,2707640,195.82266579879945,80,NA,NA,NA,0,"Cyclone tropical
très intense","Marcia
(Cyclone
tropical
très
intense)",Marcia,80000,0,24.95
Pastèque,2015-03-01,2015,3,TOTAL FRUITS (HORS VANILLE),24950,13827,2707640,195.82266579879945,80,NA,NA,NA,0,"Cyclone tropical
très intense","Pam
(Cyclone
tropical
très
intense)",Pam,80000,0,24.95
Pastèque,2015-04-01,2015,4,TOTAL FRUITS (HORS VANILLE),9150,13888,2594410,186.8094758064516,80,NA,NA,NA,0,NA,NA,NA,80000,0,9.15
Pastèque,2015-05-01,2015,5,TOTAL FRUITS (HORS VANILLE),24625,11177,1854390,165.91124630938535,80,NA,NA,NA,0,NA,NA,NA,80000,0,24.625
Pastèque,2015-06-01,2015,6,TOTAL FRUITS (HORS VANILLE),13342,10436,1834170,175.7541203526255,80,NA,NA,NA,0,NA,NA,NA,80000,0,13.342
Pastèque,2015-07-01,2015,7,TOTAL FRUITS (HORS VANILLE),18816,11662,2044110,175.2795403875836,80,NA,NA,NA,0,NA,NA,NA,80000,0,18.816
Pastèque,2015-08-01,2015,8,TOTAL FRUITS (HORS VANILLE),30540,11201,2348670,209.68395678957236,80,NA,NA,NA,0,NA,NA,NA,80000,0,30.54
Pastèque,2015-09-01,2015,9,TOTAL FRUITS (HORS VANILLE),33000,9919,2092830,210.99203548744833,80,NA,NA,NA,0,NA,NA,NA,80000,0,33
Pastèque,2015-10-01,2015,10,TOTAL FRUITS (HORS VANILLE),59669,32622,5937380,182.00539513211945,80,NA,NA,NA,0,NA,NA,NA,80000,0,59.669
Pastèque,2015-11-01,2015,11,TOTAL FRUITS (HORS VANILLE),131211,39630,6521830,164.56800403734545,80,NA,NA,NA,0,NA,NA,NA,80000,0,131.211
Pastèque,2015-12-01,2015,12,TOTAL FRUITS (HORS VANILLE),192203,48704,7693005,157.95427480289092,80,NA,NA,NA,0,NA,NA,NA,80000,0,192.203
Pastèque,2016-01-01,2016,1,TOTAL FRUITS (HORS VANILLE),102521,81577,11529730,141.33554800985573,80,NA,NA,NA,0,"Cyclone tropical
intense","Ula
(Cyclone
tropical
intense)",Ula,80000,0,102.521
Pastèque,2016-02-01,2016,2,TOTAL FRUITS (HORS VANILLE),61220,27737,4200710,151.447885495908,80,NA,NA,NA,0,NA,NA,NA,80000,0,61.22
Pastèque,2016-03-01,2016,3,TOTAL FRUITS (HORS VANILLE),48200,28713,5023400,174.9521122836346,80,NA,NA,NA,0,"Cyclone tropical
très intense","Winston
(Cyclone
tropical
très
intense)",Winston,80000,0,48.2
Pastèque,2016-04-01,2016,4,TOTAL FRUITS (HORS VANILLE),39300,30169,5636920,186.84477443733633,80,NA,NA,NA,0,NA,NA,NA,80000,0,39.3
Pastèque,2016-05-01,2016,5,TOTAL FRUITS (HORS VANILLE),55100,12419,2387080,192.21193332796523,80,NA,NA,NA,0,NA,NA,NA,80000,0,55.1
Pastèque,2016-06-01,2016,6,TOTAL FRUITS (HORS VANILLE),0,23350,4225820,180.97730192719487,80,NA,NA,NA,0,NA,NA,NA,80000,0,0
Pastèque,2016-07-01,2016,7,TOTAL FRUITS (HORS VANILLE),0,13157,2995530,227.67576195181272,80,NA,NA,NA,0,NA,NA,NA,80000,0,0
Pastèque,2016-08-01,2016,8,TOTAL FRUITS (HORS VANILLE),6900,11220,2472855,220.39705882352945,80,NA,NA,NA,0,NA,NA,NA,80000,0,6.9
Pastèque,2016-09-01,2016,9,TOTAL FRUITS (HORS VANILLE),76650,22370,4254765,190.1995976754582,80,NA,NA,NA,0,NA,NA,NA,80000,0,76.65
Pastèque,2016-10-01,2016,10,TOTAL FRUITS (HORS VANILLE),45260,28066,4660585,166.0580417587116,80,NA,NA,NA,0,NA,NA,NA,80000,0,45.26
Pastèque,2016-11-01,2016,11,TOTAL FRUITS (HORS VANILLE),158430,27780,4093650,147.35961123110152,80,NA,NA,NA,0,NA,NA,NA,80000,0,158.43
Pastèque,2016-12-01,2016,12,TOTAL FRUITS (HORS VANILLE),109610,71020,9748535,137.26464376232047,80,NA,NA,NA,0,NA,NA,NA,80000,0,109.61
Pastèque,2017-01-01,2017,1,TOTAL FRUITS (HORS VANILLE),34450,64594,9230458,142.89961915967427,80,NA,NA,NA,0,NA,NA,NA,80000,0,34.45
Pastèque,2017-02-01,2017,2,TOTAL FRUITS (HORS VANILLE),26780,21763,3094075,142.17134586224327,80,NA,NA,NA,0,NA,NA,NA,80000,0,26.78
Pastèque,2017-03-01,2017,3,TOTAL FRUITS (HORS VANILLE),25760,29653,5427985,183.05011297339223,80,NA,NA,NA,0,NA,NA,NA,80000,0,25.76
Pastèque,2017-04-01,2017,4,TOTAL FRUITS (HORS VANILLE),25980,16961,3310650,195.1919108543128,80,NA,NA,NA,0,NA,NA,NA,80000,0,25.98
Pastèque,2017-05-01,2017,5,TOTAL FRUITS (HORS VANILLE),8990,18334,3942940,215.06163412239556,80,NA,NA,NA,0,"Cyclone tropical
très intense","Donna
(Cyclone
tropical
très
intense)",Donna,80000,0,8.99
Pastèque,2017-06-01,2017,6,TOTAL FRUITS (HORS VANILLE),11580,29443,5551690,188.55721224060048,80,NA,NA,NA,0,NA,NA,NA,80000,0,11.58
Pastèque,2017-07-01,2017,7,TOTAL FRUITS (HORS VANILLE),23700,8787,1629600,185.45578695800617,80,NA,NA,NA,0,NA,NA,NA,80000,0,23.7
Pastèque,2017-08-01,2017,8,TOTAL FRUITS (HORS VANILLE),34460,8594,1883850,219.2052594833605,80,NA,NA,NA,0,NA,NA,NA,80000,0,34.46
Pastèque,2017-09-01,2017,9,TOTAL FRUITS (HORS VANILLE),51130,37063,8262350,222.9271780481882,80,NA,NA,NA,0,NA,NA,NA,80000,0,51.13
Pastèque,2017-10-01,2017,10,TOTAL FRUITS (HORS VANILLE),78750,36423,7021795,192.7846415726327,80,NA,NA,NA,0,NA,NA,NA,80000,0,78.75
Pastèque,2017-11-01,2017,11,TOTAL FRUITS (HORS VANILLE),196601,71587,13226180,184.7567295738053,80,NA,NA,NA,0,NA,NA,NA,80000,0,196.601
Pastèque,2017-12-01,2017,12,TOTAL FRUITS (HORS VANILLE),197120,101843,15296790,150.1997191755938,80,NA,NA,NA,0,NA,NA,NA,80000,0,197.12
Pastèque,2018-01-01,2018,1,TOTAL FRUITS (HORS VANILLE),83391,45597,5457015,119.67925521415884,80,NA,NA,NA,0,NA,NA,NA,80000,0,83.391
Pastèque,2018-02-01,2018,2,TOTAL FRUITS (HORS VANILLE),32649,34365,6130564,178.39557689509675,80,NA,NA,NA,0,"Cyclone tropical
très intense","Gita
(Cyclone
tropical
très
intense)",Gita,80000,0,32.649
Pastèque,2018-03-01,2018,3,TOTAL FRUITS (HORS VANILLE),12100,15136,3227055,213.20395084566596,80,NA,NA,NA,0,"Cyclone tropical
intense","Hola
(Cyclone
tropical
intense)",Hola,80000,0,12.1
Pastèque,2018-04-01,2018,4,TOTAL FRUITS (HORS VANILLE),37077,25163,5351235,212.66283829432103,80,NA,NA,NA,0,NA,NA,NA,80000,0,37.077
Pastèque,2018-05-01,2018,5,TOTAL FRUITS (HORS VANILLE),33106,23352,4164460,178.33418979102433,80,NA,NA,NA,0,NA,NA,NA,80000,0,33.106
Pastèque,2018-06-01,2018,6,TOTAL FRUITS (HORS VANILLE),39093,12101,1682120,139.00669366168086,80,NA,NA,NA,0,NA,NA,NA,80000,0,39.093
Pastèque,2018-07-01,2018,7,TOTAL FRUITS (HORS VANILLE),11630,6563,1251340,190.66585403016913,80,NA,NA,NA,0,NA,NA,NA,80000,0,11.63
Pastèque,2018-08-01,2018,8,TOTAL FRUITS (HORS VANILLE),12580,1444,293480,203.2409972299169,80,NA,NA,NA,0,NA,NA,NA,80000,0,12.58
Pastèque,2018-09-01,2018,9,TOTAL FRUITS (HORS VANILLE),8950,6078,1198030,197.10924646265215,80,NA,NA,NA,0,NA,NA,NA,80000,0,8.95
Pastèque,2018-10-01,2018,10,TOTAL FRUITS (HORS VANILLE),83750,14942,2780960,186.11698567795472,80,NA,NA,NA,0,NA,NA,NA,80000,0,83.75
Pastèque,2018-11-01,2018,11,TOTAL FRUITS (HORS VANILLE),228379,37492,4955423,132.17281019950923,80,NA,NA,NA,0,NA,NA,NA,80000,0,228.379
Pastèque,2018-12-01,2018,12,TOTAL FRUITS (HORS VANILLE),203166,32404,3646870,112.54382175040118,80,NA,NA,NA,0,NA,NA,NA,80000,0,203.166
Pastèque,2019-01-01,2019,1,TOTAL FRUITS (HORS VANILLE),99402,61210,7218756,117.9342591079889,80,NA,NA,NA,0,NA,NA,NA,80000,0,99.402
Pastèque,2019-02-01,2019,2,TOTAL FRUITS (HORS VANILLE),40876,28895,4892129,169.307111957086,80,NA,NA,NA,0,NA,NA,NA,80000,0,40.876
Pastèque,2019-03-01,2019,3,TOTAL FRUITS (HORS VANILLE),36293,10541,1791790,169.98292382126934,80,NA,NA,NA,0,NA,NA,NA,80000,0,36.293
Pastèque,2019-04-01,2019,4,TOTAL FRUITS (HORS VANILLE),19302,8337,1568020,188.07964495621923,80,NA,NA,NA,0,NA,NA,NA,80000,0,19.302
Pastèque,2019-05-01,2019,5,TOTAL FRUITS (HORS VANILLE),33040,16201,3621779,223.5528053823838,80,NA,NA,NA,0,NA,NA,NA,80000,0,33.04
Pastèque,2019-06-01,2019,6,TOTAL FRUITS (HORS VANILLE),36909,10187,2071540,203.351330126632,80,NA,NA,NA,0,NA,NA,NA,80000,0,36.909
Pastèque,2019-07-01,2019,7,TOTAL FRUITS (HORS VANILLE),35751,4909,918200,187.04420452230596,80,NA,NA,NA,0,NA,NA,NA,80000,0,35.751
Pastèque,2019-08-01,2019,8,TOTAL FRUITS (HORS VANILLE),12686,2196,439200,200,80,NA,NA,NA,0,NA,NA,NA,80000,0,12.686
Pastèque,2019-09-01,2019,9,TOTAL FRUITS (HORS VANILLE),21409,7246,1412970,195,80,NA,NA,NA,0,NA,NA,NA,80000,0,21.409
Pastèque,2019-10-01,2019,10,TOTAL FRUITS (HORS VANILLE),27542,5168,1170910,226.56927244582045,80,NA,NA,NA,0,NA,NA,NA,80000,0,27.542
Pastèque,2019-11-01,2019,11,TOTAL FRUITS (HORS VANILLE),214868,20257,3390610,167.3796712247618,80,NA,NA,NA,0,NA,NA,NA,80000,0,214.868
Pastèque,2019-12-01,2019,12,TOTAL FRUITS (HORS VANILLE),241429,37516,4877080,130,80,NA,NA,NA,0,NA,NA,NA,80000,0,241.429
Pastèque,2020-01-01,2020,1,TOTAL FRUITS (HORS VANILLE),159510,40810,5256600,128.80666503308012,80,NA,NA,NA,0,NA,NA,NA,80000,0,159.51
Pastèque,2020-02-01,2020,2,TOTAL FRUITS (HORS VANILLE),77655,19435,2351635,121,80,NA,NA,NA,0,NA,NA,NA,80000,0,77.655
Pastèque,2020-03-01,2020,3,TOTAL FRUITS (HORS VANILLE),51690,18958,3412440,180,80,NA,NA,NA,0,NA,NA,NA,80000,0,51.69
Pastèque,2020-04-01,2020,4,TOTAL FRUITS (HORS VANILLE),76565,22997,3771508,164,80,NA,NA,NA,0,"Cyclone tropical
très intense","Harold
(Cyclone
tropical
très
intense)",Harold,80000,0,76.565
Pastèque,2020-05-01,2020,5,TOTAL FRUITS (HORS VANILLE),45433,12709,2008022,158,80,NA,NA,NA,0,NA,NA,NA,80000,0,45.433
Pastèque,2020-06-01,2020,6,TOTAL FRUITS (HORS VANILLE),15086,4419,772180,174.7408916044354,80,NA,NA,NA,0,NA,NA,NA,80000,0,15.086
Pastèque,2020-07-01,2020,7,TOTAL FRUITS (HORS VANILLE),10130,767,204480,266.59713168187744,80,NA,NA,NA,0,NA,NA,NA,80000,0,10.13
Pastèque,2020-08-01,2020,8,TOTAL FRUITS (HORS VANILLE),0,2753,673800,244.75118053033057,80,NA,NA,NA,0,NA,NA,NA,80000,0,0
Pastèque,2020-09-01,2020,9,TOTAL FRUITS (HORS VANILLE),19408,10143.7,2270431,223.82671017478827,80,NA,NA,NA,0,NA,NA,NA,80000,0,19.408
Pastèque,2020-10-01,2020,10,TOTAL FRUITS (HORS VANILLE),118845,23670.5,4398395,185.81757884286347,80,NA,NA,NA,0,NA,NA,NA,80000,0,118.845
Pastèque,2020-11-01,2020,11,TOTAL FRUITS (HORS VANILLE),251466,59795.4,9131321,152.70942246393534,80,NA,NA,NA,0,NA,NA,NA,80000,0,251.466
Pastèque,2020-12-01,2020,12,TOTAL FRUITS (HORS VANILLE),155337,57623.5,8189475,142.12040226643643,80,NA,NA,NA,0,"Cyclone tropical
très intense","Yasa
(Cyclone
tropical
très
intense)",Yasa,80000,0,155.337
Pastèque,2021-01-01,2021,1,TOTAL FRUITS (HORS VANILLE),22160,14319,2541090,177.46281164885815,80,2021-01-16,2021-02-15,32,17.6,NA,NA,NA,80000,17600,22.16
Pastèque,2021-02-01,2021,2,TOTAL FRUITS (HORS VANILLE),0,14956,3490810,233.40532227868417,80,NA,NA,NA,0,NA,NA,NA,80000,0,0
Pastèque,2021-03-01,2021,3,TOTAL FRUITS (HORS VANILLE),3897,7005,1741880,248.6623840114204,80,2021-03-16,2021-04-15,49,0,"Cyclone tropical
très intense","Niran
(Cyclone
tropical
très
intense)",Niran,80000,0,3.897
Pastèque,2021-04-01,2021,4,TOTAL FRUITS (HORS VANILLE),0,3155,817090,258.98256735340726,80,NA,NA,NA,0,NA,NA,NA,80000,0,0
Pastèque,2021-05-01,2021,5,TOTAL FRUITS (HORS VANILLE),0,3142,873350,277.95989815404204,80,NA,NA,NA,0,NA,NA,NA,80000,0,0
Pastèque,2021-06-01,2021,6,TOTAL FRUITS (HORS VANILLE),19600,9840,2329940,236.78252032520325,80,2021-06-16,2021-07-15,28,0,NA,NA,NA,80000,0,19.6
Pastèque,2021-07-01,2021,7,TOTAL FRUITS (HORS VANILLE),0,3297,801880,243.2150439793752,80,NA,NA,NA,0,NA,NA,NA,80000,0,0
Pastèque,2021-08-01,2021,8,TOTAL FRUITS (HORS VANILLE),0,5465.5,1211315,221.6293111334736,80,NA,NA,NA,0,NA,NA,NA,80000,0,0
Pastèque,2021-09-01,2021,9,TOTAL FRUITS (HORS VANILLE),46800,13988,3742380,267.5421790105805,80,NA,NA,NA,0,NA,NA,NA,80000,0,46.8
Pastèque,2021-10-01,2021,10,TOTAL FRUITS (HORS VANILLE),227140,53922,9362990,173.63951633841475,80,NA,NA,NA,0,NA,NA,NA,80000,0,227.14
Pastèque,2021-11-01,2021,11,TOTAL FRUITS (HORS VANILLE),194302,102129.1,14977248,146.65015162181982,80,NA,NA,NA,0,NA,NA,NA,80000,0,194.302
Pastèque,2021-12-01,2021,12,TOTAL FRUITS (HORS VANILLE),70890,59959,9822930,163.82744875665037,80,2021-12-01,2021-12-31,7.8,1.03,NA,NA,NA,80000,1030,70.89
Pastèque,2022-01-01,2022,1,TOTAL FRUITS (HORS VANILLE),7400,13605,2361300,173.561190738699,80,2022-01-16,2022-02-15,47.9,10.046,NA,NA,NA,80000,10046,7.4
Pastèque,2022-02-01,2022,2,TOTAL FRUITS (HORS VANILLE),32480,8794,2108550,239.77143506936548,80,2022-02-16,2022-03-15,52.2,6.985,"Cyclone tropical
intense","Dovi
(Cyclone
tropical
intense)",Dovi,80000,6985,32.48
Pastèque,2022-03-01,2022,3,TOTAL FRUITS (HORS VANILLE),0,18106,3842610,212.2285430244118,80,NA,NA,NA,0,NA,NA,NA,80000,0,0
Pastèque,2022-04-01,2022,4,TOTAL FRUITS (HORS VANILLE),24730,16911.3,4040375,238.91569542258728,80,2022-04-16,2022-05-15,40.1,4,NA,NA,NA,80000,4000,24.73
Pastèque,2022-05-01,2022,5,TOTAL FRUITS (HORS VANILLE),0,0,0,NA,80,NA,NA,NA,0,NA,NA,NA,80000,0,0
Pastèque,2022-06-01,2022,6,TOTAL FRUITS (HORS VANILLE),0,4624,1138780,246.27595155709344,80,NA,NA,NA,0,NA,NA,NA,80000,0,0
Pastèque,2022-07-01,2022,7,TOTAL FRUITS (HORS VANILLE),15996,4587,1106250,241.17069980379333,80,NA,NA,NA,0,NA,NA,NA,80000,0,15.996
Pastèque,2022-08-01,2022,8,TOTAL FRUITS (HORS VANILLE),7500,4615.9,1201985,260.40100522108366,80,NA,NA,NA,0,NA,NA,NA,80000,0,7.5
Pastèque,2022-09-01,2022,9,TOTAL FRUITS (HORS VANILLE),41133,2754.5,743730,270.0054456344164,80,2022-09-16,2022-10-15,77,7.06,NA,NA,NA,80000,7060,41.133
Pastèque,2022-10-01,2022,10,TOTAL FRUITS (HORS VANILLE),34571,17799,4416360,248.1240519130288,80,2022-10-16,2022-11-15,91,11.032,NA,NA,NA,80000,11032,34.571
Pastèque,2022-11-01,2022,11,TOTAL FRUITS (HORS VANILLE),108373,37329.5,8486165,227.3313331279551,80,2022-11-16,2022-12-15,53,0,NA,NA,NA,80000,0,108.373
Pastèque,2022-12-01,2022,12,TOTAL FRUITS (HORS VANILLE),111387,56590.3,10414243,184.0287646469448,80,NA,NA,NA,0,NA,NA,NA,80000,0,111.387
Pastèque,2023-01-01,2023,1,TOTAL FRUITS (HORS VANILLE),53027,38347,8038640,209.6289149085978,80,2023-01-16,2023-02-15,64.13,11.799,NA,NA,NA,80000,11799,53.027
Pastèque,2023-02-01,2023,2,TOTAL FRUITS (HORS VANILLE),31054,22045.15,5195764,235.6873960939254,80,2023-02-16,2023-03-15,66.5,17.4,NA,NA,NA,80000,17400,31.054
Pastèque,2023-03-01,2023,3,TOTAL FRUITS (HORS VANILLE),22198,21082.1,5227365,247.95276561632855,80,2023-03-16,2023-04-15,20.2,5.909,NA,NA,NA,80000,5909,22.198
Pastèque,2023-04-01,2023,4,TOTAL FRUITS (HORS VANILLE),23870,37134.2,9035661,243.3245094818254,80,2023-04-16,2023-05-15,24,4,NA,NA,NA,80000,4000,23.87
Pastèque,2023-05-01,2023,5,TOTAL FRUITS (HORS VANILLE),18104,17196.5,4104005,238.65350507370687,80,NA,NA,NA,0,NA,NA,NA,80000,0,18.104
Pastèque,2023-06-01,2023,6,TOTAL FRUITS (HORS VANILLE),36050,15363.4,3707167,241.298605777367,80,2023-06-16,2023-07-15,4,3.933,NA,NA,NA,80000,3933,36.05
Pastèque,2023-07-01,2023,7,TOTAL FRUITS (HORS VANILLE),0,18473,4647380,251.5768960103935,80,NA,NA,NA,0,NA,NA,NA,80000,0,0
Patate Douce,2012-01-01,2012,1,TOTAL LEGUMES,5366,12041,3959895,328.8676189685242,NA,NA,NA,NA,0,NA,NA,NA,NA,0,5.366
Patate Douce,2012-02-01,2012,2,TOTAL LEGUMES,2610,7057,2276190,322.54357375655377,NA,NA,NA,NA,0,"Cyclone tropical
intense","Jasmine
(Cyclone
tropical
intense)",Jasmine,NA,0,2.61
Patate Douce,2012-03-01,2012,3,TOTAL LEGUMES,1640,6705.600098,2373109,353.89957130127686,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.64
Patate Douce,2012-04-01,2012,4,TOTAL LEGUMES,2980,2918.255005,1113641.7188,381.61220211802566,NA,NA,NA,NA,0,NA,NA,NA,NA,0,2.98
Patate Douce,2012-05-01,2012,5,TOTAL LEGUMES,5815,3252,1256204,386.28659286592864,NA,NA,NA,NA,0,NA,NA,NA,NA,0,5.815
Patate Douce,2012-06-01,2012,6,TOTAL LEGUMES,5560,5718.820068,2317093,405.16976796759747,NA,NA,NA,NA,0,NA,NA,NA,NA,0,5.56
Patate Douce,2012-07-01,2012,7,TOTAL LEGUMES,14670,4502.504883,1726113.75,383.36743542849814,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14.67
Patate Douce,2012-08-01,2012,8,TOTAL LEGUMES,7028,3728.599976,1482794,397.6811697538883,NA,NA,NA,NA,0,NA,NA,NA,NA,0,7.028
Patate Douce,2012-09-01,2012,9,TOTAL LEGUMES,11000,15981.16,6410369.5,401.1204130363503,NA,NA,NA,NA,0,NA,NA,NA,NA,0,11
Patate Douce,2012-10-01,2012,10,TOTAL LEGUMES,11915,13820.899902,5360044,387.8216352051256,NA,NA,NA,NA,0,NA,NA,NA,NA,0,11.915
Patate Douce,2012-11-01,2012,11,TOTAL LEGUMES,11055,17080.5,5813678,340.36931003190773,NA,NA,NA,NA,0,NA,NA,NA,NA,0,11.055
Patate Douce,2012-12-01,2012,12,TOTAL LEGUMES,25025,10157.100098,2909545,286.4543001375864,NA,NA,NA,NA,0,NA,NA,NA,NA,0,25.025
Patate Douce,2013-01-01,2013,1,TOTAL LEGUMES,19445,20968,5993317,285.8316005341473,NA,NA,NA,NA,0,"Cyclone tropical
intense","Freda
(Cyclone
tropical
intense)",Freda,NA,0,19.445
Patate Douce,2013-02-01,2013,2,TOTAL LEGUMES,18779,14624.859863,3780112,258.4716732611881,NA,NA,NA,NA,0,NA,NA,NA,NA,0,18.779
Patate Douce,2013-03-01,2013,3,TOTAL LEGUMES,43265,11225.100098,2527455,225.161021098629,NA,NA,NA,NA,0,"Cyclone tropical
intense","Sandra
(Cyclone
tropical
intense)",Sandra,NA,0,43.265
Patate Douce,2013-04-01,2013,4,TOTAL LEGUMES,19232,8936,2126985,238.0242837958818,NA,NA,NA,NA,0,NA,NA,NA,NA,0,19.232
Patate Douce,2013-05-01,2013,5,TOTAL LEGUMES,16235,8939.070068,2522122,282.1459034121087,NA,NA,NA,NA,0,NA,NA,NA,NA,0,16.235
Patate Douce,2013-06-01,2013,6,TOTAL LEGUMES,14730,5850,1732380,296.1333333333333,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14.73
Patate Douce,2013-07-01,2013,7,TOTAL LEGUMES,19276,4525.739868000001,1513581.3125,334.4384247981262,NA,NA,NA,NA,0,NA,NA,NA,NA,0,19.276
Patate Douce,2013-08-01,2013,8,TOTAL LEGUMES,15948,9395.270264,3500252.5,372.55474314687575,NA,NA,NA,NA,0,NA,NA,NA,NA,0,15.948
Patate Douce,2013-09-01,2013,9,TOTAL LEGUMES,17125,10989,3976880,361.8964418964419,NA,NA,NA,NA,0,NA,NA,NA,NA,0,17.125
Patate Douce,2013-10-01,2013,10,TOTAL LEGUMES,21970,12245,3944529,322.1338505512454,NA,NA,NA,NA,0,NA,NA,NA,NA,0,21.97
Patate Douce,2013-11-01,2013,11,TOTAL LEGUMES,20083,10112,3133065,309.83633306962025,NA,NA,NA,NA,0,NA,NA,NA,NA,0,20.083
Patate Douce,2013-12-01,2013,12,TOTAL LEGUMES,15965,9877,3527669,357.1599676014984,NA,NA,NA,NA,0,NA,NA,NA,NA,0,15.965
Patate Douce,2014-01-01,2014,1,TOTAL LEGUMES,13140,11684,4044535,346.1601335159192,NA,NA,NA,NA,0,NA,NA,NA,NA,0,13.14
Patate Douce,2014-02-01,2014,2,TOTAL LEGUMES,12098,8883,3140998,353.5965327029157,NA,NA,NA,NA,0,NA,NA,NA,NA,0,12.098
Patate Douce,2014-03-01,2014,3,TOTAL LEGUMES,9048,5717,2041624,357.11457057897496,NA,NA,NA,NA,0,NA,NA,NA,NA,0,9.048
Patate Douce,2014-04-01,2014,4,TOTAL LEGUMES,7990,6172,2248775,364.351101749838,NA,NA,NA,NA,0,NA,NA,NA,NA,0,7.99
Patate Douce,2014-05-01,2014,5,TOTAL LEGUMES,13080,2539,955330,376.2623079952737,NA,NA,NA,NA,0,NA,NA,NA,NA,0,13.08
Patate Douce,2014-06-01,2014,6,TOTAL LEGUMES,6160,5890,2365850,401.6723259762309,NA,NA,NA,NA,0,NA,NA,NA,NA,0,6.16
Patate Douce,2014-07-01,2014,7,TOTAL LEGUMES,10195,5784,2572475,444.75708852005533,NA,NA,NA,NA,0,NA,NA,NA,NA,0,10.195
Patate Douce,2014-08-01,2014,8,TOTAL LEGUMES,14390,2456,994148,404.78338762214986,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14.39
Patate Douce,2014-09-01,2014,9,TOTAL LEGUMES,21737,5789,2423425,418.6258421143549,NA,NA,NA,NA,0,NA,NA,NA,NA,0,21.737
Patate Douce,2014-10-01,2014,10,TOTAL LEGUMES,19005,15347,6159760,401.36573923242327,NA,NA,NA,NA,0,NA,NA,NA,NA,0,19.005
Patate Douce,2014-11-01,2014,11,TOTAL LEGUMES,24420,14364,5396195,375.67495126705654,NA,NA,NA,NA,0,NA,NA,NA,NA,0,24.42
Patate Douce,2014-12-01,2014,12,TOTAL LEGUMES,18070,16646,5498860,330.34122311666465,NA,NA,NA,NA,0,NA,NA,NA,NA,0,18.07
Patate Douce,2015-01-01,2015,1,TOTAL LEGUMES,7038,12138,3830740,315.59894546053715,NA,NA,NA,NA,0,NA,NA,NA,NA,0,7.038
Patate Douce,2015-02-01,2015,2,TOTAL LEGUMES,10014,9683,3449100,356.2015904161933,NA,NA,NA,NA,0,NA,NA,NA,NA,0,10.014
Patate Douce,2015-03-01,2015,3,TOTAL LEGUMES,10351,9586,3516360,366.8224494053828,NA,NA,NA,NA,0,"Cyclone tropical
très intense","Marcia
(Cyclone
tropical
très
intense)",Marcia,NA,0,10.351
Patate Douce,2015-03-01,2015,3,TOTAL LEGUMES,10351,9586,3516360,366.8224494053828,NA,NA,NA,NA,0,"Cyclone tropical
très intense","Pam
(Cyclone
tropical
très
intense)",Pam,NA,0,10.351
Patate Douce,2015-04-01,2015,4,TOTAL LEGUMES,9915,9152,3434471,375.2699956293706,NA,NA,NA,NA,0,NA,NA,NA,NA,0,9.915
Patate Douce,2015-05-01,2015,5,TOTAL LEGUMES,18961,4541,1783330,392.7174631138516,NA,NA,NA,NA,0,NA,NA,NA,NA,0,18.961
Patate Douce,2015-06-01,2015,6,TOTAL LEGUMES,8137,2547,931160,365.5908912446015,NA,NA,NA,NA,0,NA,NA,NA,NA,0,8.137
Patate Douce,2015-07-01,2015,7,TOTAL LEGUMES,6472,1440,589340,409.2638888888889,NA,NA,NA,NA,0,NA,NA,NA,NA,0,6.472
